headline	lead_paragraph	web_url
Georgina Parkinson, Star At Royal Ballet, Dies at 71	Georgina Parkinson, a ballet mistress and coach at American Ballet Theater whose compelling stage presence and brooding mystery had made her a bright young star of Britain's Royal Ballet in the 1960s, died on Friday in Manhattan. She was 71. The cause was complications of cancer, said her son, Tobias Round. Ms. Parkinson lived in Manhattan.	http://www.nytimes.com/2009/12/19/arts/dance/19parkinson.html
Dr. Manto Tshabalala-Msimang, 69; Discredited on South Africa AIDS Policy	Dr. Manto Tshabalala-Msimang, who as South Africa's health minister drew international censure for questioning the causal connection between H.I.V. and AIDS and for promoting dietary measures rather than drugs to treat AIDS, a policy that was held responsible for hundreds of thousands of premature deaths, died Wednesday in Johannesburg. She was 69. Her doctor said the cause was complications from a liver transplant in 2007, the South African Press Association reported.	http://query.nytimes.com/gst/fullpage.html?res=990DE1DF1E3EF93BA25751C1A96F9C8B63
Sol Price, Who Founded Price Club, Is Dead at 93	Sol Price, a retail magnate who three decades ago altered both the American landscape and the American way of shopping by founding Price Club, the first nationwide members-only discount warehouse, died on Monday at his home in La Jolla, Calif. He was 93. Mr. Price died of natural causes, his son Robert said.	http://www.nytimes.com/2009/12/16/business/16price.html
Corrections	A picture caption on Wednesday with an obituary about the guitarist Jack Rose carried an incomplete credit. The picture, of Mr. Rose playing the guitar, should have been credited to Tim Bugbee/Goldstar Public Relations &#151; not just to Goldstar Public Relations.	http://www.nytimes.com/2009/12/15/obituaries/15correx-09.html
Corrections	An obituary on Thursday about Yosef Yerushalmi, a scholar of Jewish history, referred incorrectly in some copies to his parents&#8217; immigration. Mr. Yerushalmi&#8217;s father immigrated from Russia in the 1920s to what was then the British mandate of Palestine, and then to the United States; his mother immigrated directly to the United States from Pinsk, Russia. They did not immigrate from Russia &#8220;to Israel.&#8221; (The state of Israel did not exist at that time.) The obituary also misspelled part of the name of one of Mr. Yerushalmi&#8217;s major works. It is &#8220;Zakhor: Jewish History and Jewish Memory,&#8221; not &#8220;Zachor.&#8221; And the obituary and a picture caption misspelled his middle name. It is Hayim, not Haim.	http://www.nytimes.com/2009/12/15/obituaries/15correx-08.html
Paul Naschy, 75, Spain's Man of 1,000 Faces	Paul Naschy, an actor, director and screenwriter widely acknowledged as the dean of Spanish horror films, whose dark web of credits includes ''Night of the Werewolf,'' ''The Night of the Executioner,'' ''The Nights of the Wolf Man,'' ''Night of the Howling Beast'' and ''Good Night, Mr. Monster,'' died on Nov. 30 in Madrid. He was 75. The cause was cancer, his son Sergio Molina told the Spanish news agency Efe.	http://query.nytimes.com/gst/fullpage.html?res=9F0DE2DB1438F937A25751C1A96F9C8B63
Stephen Toulmin, Philosopher and Educator, Dies at 87	Stephen Toulmin, an influential philosopher who conducted wide-ranging inquiries into ethics, science and moral reasoning and developed a new approach to analyzing arguments known as the Toulmin model of argumentation, died on Dec. 4 in Los Angeles. He was 87. The cause was heart failure, said his son Greg.	http://query.nytimes.com/gst/fullpage.html?res=9C06E3D81430F931A25751C1A96F9C8B63
Kjell Eugenio Laugerud García, 79; Led Guatemala During '76 Quake	Kjell Eugenio Laugerud García, a former president of Guatemala who is credited with helping to rebuild his country after a devastating earthquake in 1976, died Wednesday at his home here. He was 79. The cause was complications of cancer, said Byron Gutiérrez, a spokesman for the Guatemalan military.	http://www.nytimes.com/2009/12/12/world/americas/12laugerud.html
Mark Ritts, 63, an Actor Best Known as a Lab Rat	Mark Ritts, who scurried about in a threadbare 30-pound costume with a six-foot tail as the smart-alecky Lester the Rat in ''Beakman's World,'' a wacky but insidiously educational 1990s television science show, died Monday at his home in La Cañada Flintridge, Calif.. He was 63. The cause was kidney cancer, his son Daniel said.	http://www.nytimes.com/2009/12/12/arts/television/12ritts.html
Corrections	An obituary on Tuesday about Dr. Malcolm O. Perry 2nd, who performed a tracheotomy on President John F. Kennedy after the president was shot, referred incorrectly to his remark that based on appearance alone, a hole in the president&#8217;s neck could have been either an entrance or an exit wound. The remark was made to the Warren Commission, which investigated the assassination; it was not made to reporters. Dr. Perry also told the commission that based on autopsy findings and other factors, he later concluded that the hole was an exit wound.	http://www.nytimes.com/2009/12/11/obituaries/11corrections-09.html
Corrections	An obituary on Friday about an engineer who did the first meticulous study of motorcycle accidents misstated his surname in several instances. He was Hugh Hurt Jr., not Hunt.	http://www.nytimes.com/2009/12/10/obituaries/10corrections-06.html
Corrections	A picture caption on Dec. 2 with an obituary about outfielder Tommy Henrich of the Yankees misstated the timing of the photograph. It was taken after the first game of the 1949 World Series, not after the Series.	http://www.nytimes.com/2009/12/10/obituaries/10corrections-05.html
Corrections	An obituary on Saturday about the Irish folk musician Liam Clancy included several errors. He died on Friday, not Thursday. The title of the Frank O&#8217;Connor story that formed the basis of a play in which Mr. Clancy and his brother Tom appeared is &#8220;Guests of the Nation,&#8221; not &#8220;The Guests of the Nation.&#8221; And a list of survivors omitted a daughter, Anya.	http://www.nytimes.com/2009/12/09/obituaries/09correx-10.html
Corrections	An obituary on Nov. 16 and in some copies on Nov. 15 about James R. Lilley, an American diplomat who was ambassador to China from 1989 to 1991, referred incorrectly to his earlier service with the Central Intelligence Agency. Mr. Lilley was an intelligence officer, not an agent. (An intelligence agent is someone, usually a foreigner, recruited to work on behalf of an intelligence service.).	http://www.nytimes.com/2009/12/09/obituaries/09correx-09.html
Corrections	A picture caption on May 15 with an obituary about the mountain climber Achille Compagnoni, one of the first two men to reach the summit of K2, the world&#8217;s second-highest peak, misstated the location and date of the image. It was taken during an ascent of the Breithorn in January 1954, not during the ascent of K2 that July. The agency that supplied the photograph corrected the mistake shortly after publication; this correction was delayed by an editing lapse.	http://www.nytimes.com/2009/12/09/obituaries/09correx-08.html
Corrections	An obituary on Wednesday about the Yankees outfielder Tommy Henrich misstated, in some editions, the site of the team&#8217;s final regular-season game in 1949, in which Henrich hit a home run against the Boston Red Sox. It was Yankee Stadium, not Fenway Park.	http://www.nytimes.com/2009/12/05/obituaries/05correx-05.html
Corrections	A picture caption on Nov. 5 with an obituary about the ornithologist William Belton misidentified the bird shown, based on information from a photo agency. It was a greenshank, not a pectoral sandpiper. Several readers pointed out the error in e-mail messages shortly after publication; this correction was delayed for research.	http://www.nytimes.com/2009/12/05/obituaries/05correx-04.html
Corrections	An obituary on Thursday about Jan Mitchell, a restaurateur and art collector, misstated the year that his book “Lüchow’s German Cookbook” was published. It was 1952, not 1962.	http://www.nytimes.com/2009/12/04/obituaries/04corrections-10.html
Bob Keane, 87, Pop Record Producer	Bob Keane, a record producer who discovered Ritchie Valens and helped start the careers of Sam Cooke, the Bobby Fuller Four and Frank Zappa, died in Hollywood, Calif., on Saturday. He was 87. The cause was renal failure resulting from non-Hodgkin's lymphoma, his son Tom said.	http://query.nytimes.com/gst/fullpage.html?res=9F04E5D91E3DF930A35751C1A96F9C8B63
Tommy Henrich, Yankees Clutch Hitter, Dies at 96	Mr. Henrich was a right fielder known as Old Reliable who helped propel the Yankees to seven World Series championships.	http://www.nytimes.com/2009/12/02/obituaries/02henrich.html
Bess Lomax Hawes, 88, Folk Scholar	Bess Lomax Hawes, a folklorist, teacher and singer who helped write ''M.T.A.,'' an enduring folk ditty about an unfortunate subway commuter that became a hit for the Kingston Trio in 1959, died on Friday in Portland, Ore. She was 88 and lived in Portland. Her death was announced by her daughter Naomi Bishop.	http://query.nytimes.com/gst/fullpage.html?res=9D06E4DF143AF931A35751C1A96F9C8B63
Tommy Henrich, Yanks Star, Dies at 96	Tommy Henrich, the right fielder known as Old Reliable who helped propel the Yankees to seven World Series championships, died on Tuesday in Dayton, Ohio. He was 96. His death was announced by the Yankees.	http://query.nytimes.com/gst/fullpage.html?res=9E06E4D7143AF931A35751C1A96F9C8B63
Dennis Cole, 69, TV Actor	Dennis Cole, a chiseled former model whose face became familiar to television viewers in the 1960s when he played the first of his panoply of roles in more than a dozen prime-time series, died on Nov. 15 in Fort Lauderdale, Fla. He was 69 and lived in Fort Lauderdale. The cause was renal failure, said Mr. Cole's publicist, Edward Lozzi.	http://query.nytimes.com/gst/fullpage.html?res=9D02E6DE133CF935A15752C1A96F9C8B63
Rusty Kanokogi, 74, Women's Judo Advocate	Rusty Kanokogi, considered the mother of women's judo after fighting for more than two decades to make it an Olympic sport, died Saturday in Brooklyn. She was 74. The cause was complications of multiple myeloma, a cancer of the plasma cells, her daughter, Jean, said.	http://query.nytimes.com/gst/fullpage.html?res=9F0DE0D8113AF936A15752C1A96F9C8B63
Daniel Rowen, 56, Modernist Architect	Daniel Rowen, a highly regarded architect whose modernist designs for houses, apartments and commercial spaces attracted a number of prominent clients, died on Nov. 17 in Manhattan. He was 56. The cause was neuroendocrine cancer, his wife, Coco Myers, said.	http://query.nytimes.com/gst/fullpage.html?res=9C03E3DF1338F937A15752C1A96F9C8B63
Elisabeth Soderstrom, 82, Revered Swedish Soprano	Elisabeth Soderstrom, the Swedish soprano acclaimed for the plangent richness and intelligence of her singing and for her wide-ranging repertory, including influential portrayals of leading roles in the operas of Janacek, died on Friday in Stockholm, her native city. She was 82. Her death came after several years of complications from a stroke, said the Swedish mezzo-soprano Kerstin Meyer, her friend and colleague, speaking by phone from Stockholm.	http://query.nytimes.com/gst/fullpage.html?res=9B0DE4DE1039F930A15752C1A96F9C8B63
